title,url,source_type,relevance_score,date,summary
          Download Count:
          1,314
        





              Publish date: 14 September 2016 (8 years ago)
        
            Create date: 14 September 2016 (8 years ago)
    



          Share this page:
          
































 



        UNICEF_REACH_Report_Zaatari Population Count_December 2015_Final
      


        Document
      





            Download
          


            View
          


          752.47 KB
        

          Download Count:
          3,098
        



      UNICEF_REACH_Report_Zaatari Population Count_December 2015_Final
    

              Publish date: 28 August 2016 (8 years ago)
        
            Create date: 28 August 2016 (8 years ago)
    



          Share this page:
          
































 



        Zaatari Camp Restructure Report - April 2016
      


        Document
      





            Download
          


            View
          


          627.86 KB
        

          Download Count:
          4,728
        





              Publish date: 29 June 2016 (8 years ago)
        
            Create date: 29 June 2016 (8 years ago)
    



          Share this page:
          


































 



        Cash for Work in Zaatari Camp December 2016- Basic Needs and Livelihoods Working Group
      


        Document
      





            Download
          


            View
          


          481.09 KB
        

          Download Count:
          1,004
        





              Publish date: 2 February 2017 (8 years ago)
        
            Create date: 2 February 2017 (8 years ago)
    



          Share this page:
          
































 



        Oxfam: TRASH TALK Turning waste into work in Jordan’s Za’atari refugee camp
      


        Document
      





            Download
          


            View
          


          1.54 MB
        

          Download Count:
          5,658
        





              Publish date: 24 August 2017 (7 years ago)
        
            Create date: 24 August 2017 (7 years ago)
    



          Share this page:
          
































 



        FAQs: Work Permits for Syrian Refugees in the Urban Environment in Jordan
      


        Document
      





            Download
          


            View
          


          214.68 KB
        

          Download Count:
          2,224
        



      FAQs: Work Permits for Syrian Refugees in the Urban Environment in Jordan
    

              Publish date: 14 August 2016 (8 years ago)
        
            Create date: 14 August 2016 (8 years ago)
    



          Share this page:
          
































 



        Zaatari Camp Coordination Structure
      


        Document
      





            Download
          


            View
          


          194.26 KB
        

          Download Count:
          1,250
        





              Publish date: 24 July 2016 (8 years ago)
        
            Create date: 24 July 2016 (8 years ago)
    



          Share this page:
          
































 



        Zaatari Strategic Plan
      


        Document
      





            Download
          


            View
          


          530.46 KB
        

          Download Count:
          1,859
        





              Publish date: 4 May 2016 (8 years ago)
        
            Create date: 4 May 2016 (8 years ago)
    



          Share this page:
          


































 



        Relief International's Education Program in Zaatari Camp 
      


        Document
      





            Download
          


            View
          


          274.98 KB
        

          Download Count:
          1,484
        





              Publish date: 28 October 2014 (10 years ago)
        
            Create date: 28 October 2014 (10 years ago)
    



          Share this page:
          
































 



        Update on the Zaatari containerized wastewater treatment plant
      


        Document
      





            Download
          


            View
          


          1.13 MB
        

          Download Count:
          1,685
        





              Publish date: 11 September 2014 (10 years ago)
        
            Create date: 11 September 2014 (10 years ago)
    



          Share this page:
          
































 



        Water Network studies for Zaatari Camp
      


        Document
      





            Download
          


            View
          


          10.95 MB
        

          Download Count:
          2,915
        



      Water Network studies for Zaatari Camp
    

              Publish date: 12 May 2014 (10 years ago)
        
            Create date: 12 May 2014 (10 years ago)
    



          Share this page:
          
































 



         Weekly Report Public Health and Nutrition Jordan Week 5 HIS Zaatari
      


        Document
      





            Download
          


            View
          


          94.38 KB
        

          Download Count:
          1,196
        





              Publish date: 23 February 2014 (11 years ago)
        
            Create date: 23 February 2014 (11 years ago)
    



          Share this page:
          
































 



        Presentation of planned water network for Zaatari camp
      


        Document
      





            Download
          


            View
          


          1.97 MB
        

          Download Count:
          1,364
        





              Publish date: 16 February 2014 (11 years ago)
        
            Create date: 16 February 2014 (11 years ago)
    



          Share this page:
          


































 



        Relief International's Education Program in Zaatari Camp 
      


        Document
      





            Download
          


            View
          


          274.98 KB
        

          Download Count:
          1,484
        





              Publish date: 28 October 2014 (10 years ago)
        
            Create date: 28 October 2014 (10 years ago)
    



          Share this page:
          
































 



        Update on the Zaatari containerized wastewater treatment plant
      


        Document
      





            Download
          


            View
          


          1.13 MB
        

          Download Count:
          1,685
        





              Publish date: 11 September 2014 (10 years ago)
        
            Create date: 11 September 2014 (10 years ago)
    



          Share this page:
          
































 



        Water Network studies for Zaatari Camp
      


        Document
      





            Download
          


            View
          


          10.95 MB
        

          Download Count:
          2,915
        



      Water Network studies for Zaatari Camp
    

              Publish date: 12 May 2014 (10 years ago)
        
            Create date: 12 May 2014 (10 years ago)
    



          Share this page:
          
































 



         Weekly Report Public Health and Nutrition Jordan Week 5 HIS Zaatari
      


        Document
      





            Download
          


            View
          


          94.38 KB
        

          Download Count:
          1,196
        





              Publish date: 23 February 2014 (11 years ago)
        
            Create date: 23 February 2014 (11 years ago)
    



          Share this page:
          
































 



        Presentation of planned water network for Zaatari camp
      


        Document
      





            Download
          


            View
          


          1.97 MB
        

          Download Count:
          1,364
        





              Publish date: 16 February 2014 (11 years ago)
        
            Create date: 16 February 2014 (11 years ago)
    



          Share this page:
          


































 



        Zaatri Arrivals Graphs
      


        Document
      





            Download
          


            View
          


          410.64 KB
        

          Download Count:
          1,209
        





              Publish date: 23 November 2012 (12 years ago)
        
            Create date: 23 November 2012 (12 years ago)
    



          Share this page:
          


































 



        INCENTIVE-BASED VOLUNTEERING IN ZAATARI CAMP STANDARD OPERATING PROCEDURES
      


        Document
      





            Download
          


            View
          


          249.92 KB
        

          Download Count:
          936
        



      INCENTIVE-BASED VOLUNTEERING IN ZAATARI CAMP STANDARD OPERATING PROCEDURES
    

              Publish date: 9 August 2023 (1 year ago)
        
            Create date: 9 August 2023 (1 year ago)
    



          Share this page:
          
































 



        District Level SOPs orientations - Zaatari SGBV sub-working group
      


        Document
      





            Download
          


            View
          


          557.39 KB
        

          Download Count:
          1,453
        





              Publish date: 15 June 2014 (10 years ago)
        
            Create date: 15 June 2014 (10 years ago)
    



          Share this page:
